framenumber,focal_fx,skew_s,principal_cx,principal_cy,rotation_r11,rotation_r12,rotation_r13,rotation_r21,rotation_r22,rotation_r23,rotation_r31,rotation_r32,rotation_r33,translation_t1,translation_t2,translation_t3
917,0.97594118,-0.057399072,-0.2097214,-1.0261685,-0.10641105,0.7149387,-0.69085407,-0.9595198,0.1896145,0.69664979,0.69171882,0.79021227,0.0,0,0,1.0
918,0.97521001,-0.059090655,-0.21263255,-1.010357,-0.10714842,0.71542645,-0.69023478,-0.95932555,0.19293196,0.69600719,0.69144827,0.7942667,0.0,0,0,1.0
919,0.97445679,-0.060412444,-0.21569137,-1.0051696,-0.10790059,0.71714175,-0.6883347,-0.95957553,0.19628832,0.69412571,0.69239414,0.7945354,0.0,0,0,1.0
920,0.97447205,-0.060708251,-0.21553962,-1.0040127,-0.1075321,0.71732843,-0.68819767,-0.96021944,0.19641504,0.6939069,0.69257754,0.79450846,0.0,0,0,1.0
921,0.97338253,-0.061153788,-0.22028407,-0.99713463,-0.11031432,0.71821254,-0.6868335,-0.96012241,0.20023684,0.69295222,0.6924386,0.79569161,0.0,0,0,1.0
922,0.97232097,-0.06197574,-0.22469768,-0.99347824,-0.11241402,0.71969134,-0.68494225,-0.96005857,0.20418689,0.69134271,0.69289345,0.79619026,0.0,0,0,1.0
923,0.87080127,0.13402285,0.47294533,-0.53920257,-0.02457723,0.97275597,-0.23040199,-0.67587256,-0.49095365,0.18902048,0.85039645,0.2422504,0.0,0,0,1.0
924,0.97105587,-0.062189512,-0.2300459,-0.9861697,-0.11555561,0.72126901,-0.68275625,-0.96029818,0.20840994,0.68967718,0.6932956,0.79687262,0.0,0,0,1.0
925,0.97029358,-0.062736616,-0.23309328,-0.96485722,-0.11706338,0.72208101,-0.68164003,-0.96059662,0.21110107,0.68877721,0.69337595,0.80179101,0.0,0,0,1.0
926,0.97002953,-0.064012535,-0.23384432,-0.95496291,-0.11630443,0.72332448,-0.68045044,-0.96066171,0.21272795,0.68735355,0.6942907,0.80358261,0.0,0,0,1.0
927,0.96856308,-0.065906987,-0.23933181,-0.94051367,-0.11836478,0.72473758,-0.67858887,-0.96148407,0.21820246,0.68568385,0.69424248,0.80582178,0.0,0,0,1.0
928,0.96658462,-0.068731762,-0.24643016,-0.9242326,-0.12109327,0.72548324,-0.67730933,-0.96230912,0.22536047,0.68461704,0.69300729,0.80860984,0.0,0,0,1.0
929,0.96656412,-0.069040947,-0.24642412,-0.92913419,-0.12083178,0.72559822,-0.67723262,-0.96225828,0.2255886,0.6844638,0.69308424,0.80723894,0.0,0,0,1.0
930,0.96537405,-0.072132558,-0.25017461,-0.91355556,-0.12109861,0.72610062,-0.67664623,-0.96304905,0.23048769,0.68361163,0.69231272,0.81010574,0.0,0,0,1.0
931,0.96435118,-0.074009873,-0.25354826,-0.90451729,-0.1218776,0.72684199,-0.67570961,-0.96299094,0.23432675,0.68262225,0.69199985,0.81174254,0.0,0,0,1.0
932,0.96265888,-0.074541382,-0.25974753,-0.89139837,-0.12537067,0.72819549,-0.67360997,-0.96429616,0.23938748,0.68112028,0.69174755,0.81362945,0.0,0,0,1.0
933,0.96072298,-0.076544739,-0.26625097,-0.87547749,-0.12793431,0.7297653,-0.6714254,-0.964791,0.24572426,0.67921513,0.6913985,0.81663537,0.0,0,0,1.0
934,0.86897242,0.13439889,0.47619084,-0.54130846,-0.021538077,0.97173876,-0.23495311,-0.68175447,-0.49432492,0.19392154,0.84733427,0.25986674,0.0,0,0,1.0
935,0.95942307,-0.077615514,-0.27059263,-0.84521234,-0.12950125,0.73168463,-0.6690318,-0.96654248,0.2499457,0.6770249,0.69203264,0.82319015,0.0,0,0,1.0
936,0.95763439,-0.076713763,-0.27710772,-0.81705821,-0.13410874,0.73322392,-0.66643399,-0.96767622,0.2543371,0.67546058,0.69196123,0.82957989,0.0,0,0,1.0
937,0.95514721,-0.076481827,-0.2856243,-0.78578216,-0.13963543,0.73469347,-0.66367447,-0.96913958,0.26063669,0.67388797,0.69114971,0.83611476,0.0,0,0,1.0
938,0.95288265,-0.077590704,-0.29279819,-0.76041323,-0.14338772,0.73581773,-0.66162544,-0.97057581,0.26681429,0.67253292,0.6901114,0.84147418,0.0,0,0,1.0
939,0.95108718,-0.076713011,-0.29880518,-0.72690988,-0.14764903,0.73714519,-0.65920585,-0.97226858,0.2708652,0.67117834,0.68985182,0.84906405,0.0,0,0,1.0
940,0.94992435,-0.07481014,-0.30295694,-0.63766849,-0.15104921,0.73918778,-0.65614074,-0.97819662,0.27306113,0.66914326,0.69096178,0.86923951,0.0,0,0,1.0
941,0.94727463,-0.073388904,-0.31148079,-0.63030386,-0.1574274,0.74044245,-0.65322018,-0.97706854,0.27860653,0.66791207,0.68993813,0.87046838,0.0,0,0,1.0
942,0.94727731,-0.073556572,-0.31143317,-0.63120979,-0.15721416,0.74058855,-0.65310591,-0.97732246,0.27871794,0.66773164,0.69006783,0.87004733,0.0,0,0,1.0
943,0.94408959,-0.074785918,-0.32068238,-0.62839413,-0.1624653,0.74118322,-0.65114301,-0.97737402,0.28641567,0.66693473,0.68768239,0.86976087,0.0,0,0,1.0
944,0.9403832,-0.07567481,-0.33119181,-0.62508368,-0.16845089,0.74262124,-0.64797586,-0.97758633,0.29502159,0.66523248,0.68569005,0.86942619,0.0,0,0,1.0
945,0.86959594,0.13391522,0.47518802,-0.54260153,-0.020452717,0.97142822,-0.23633032,-0.68353397,-0.49327359,0.19580303,0.84751427,0.26742384,0.0,0,0,1.0
946,0.93725687,-0.076106809,-0.33984163,-0.62391531,-0.17335925,0.74426842,-0.64478314,-0.97716081,0.30204281,0.66333938,0.68446583,0.8687157,0.0,0,0,1.0
947,0.93500119,-0.0761014,-0.34600019,-0.62225908,-0.17735447,0.74480188,-0.64307815,-0.97597796,0.30667838,0.66274095,0.68298268,0.86823332,0.0,0,0,1.0
948,0.93289435,-0.076543055,-0.35154533,-0.61920935,-0.18105835,0.74437267,-0.64254272,-0.97565836,0.31090111,0.66317219,0.68065101,0.86787152,0.0,0,0,1.0
949,0.92988884,-0.077733293,-0.35916451,-0.61662692,-0.1851134,0.74511558,-0.64052308,-0.9766959,0.31744802,0.66219872,0.67857355,0.86702883,0.0,0,0,1.0
950,0.92731553,-0.078971036,-0.36549172,-0.61355305,-0.1879373,0.74647528,-0.63811302,-0.97557831,0.32326269,0.66051871,0.6774646,0.86693728,0.0,0,0,1.0
951,0.92555422,-0.079681434,-0.36977676,-0.61218423,-0.19013786,0.74697644,-0.6368733,-0.97497213,0.32700175,0.65986633,0.67630482,0.86602974,0.0,0,0,1.0
952,0.92447388,-0.080827363,-0.37222257,-0.61035073,-0.19099514,0.74701321,-0.63657331,-0.97463167,0.3295483,0.65968513,0.67524439,0.86579901,0.0,0,0,1.0
953,0.92299068,-0.081350148,-0.37577236,-0.60753727,-0.19215521,0.7488277,-0.6340875,-0.97478747,0.33301279,0.65756023,0.67561686,0.86547709,0.0,0,0,1.0
954,0.9205398,-0.082310848,-0.38153127,-0.60380888,-0.19474974,0.75016129,-0.63171506,-0.97447336,0.33824861,0.65591848,0.67461079,0.86507452,0.0,0,0,1.0
955,0.91804206,-0.083548605,-0.38723797,-0.601376,-0.19803774,0.74969852,-0.63124222,-0.97422338,0.34309331,0.65629101,0.6717959,0.86497819,0.0,0,0,1.0
956,0.86906004,0.14048989,0.47426873,-0.54325497,-0.026635103,0.97069108,-0.23873098,-0.68859404,-0.49392208,0.19484937,0.84735608,0.28358632,0.0,0,0,1.0
957,0.86745429,0.14057955,0.4771727,-0.54560751,-0.025105599,0.97036111,-0.24023344,-0.69335097,-0.49681619,0.19642185,0.84529841,0.29892614,0.0,0,0,1.0
958,0.86706251,0.13988724,0.47808731,-0.54587531,-0.02349655,0.97015011,-0.24124572,-0.69520599,-0.49757811,0.19795181,0.84449279,0.30645654,0.0,0,0,1.0
959,0.86469787,0.13554592,0.48358834,-0.55058694,-0.019060861,0.97102773,-0.2380845,-0.69864267,-0.50186372,0.19666362,0.84225458,0.32285428,0.0,0,0,1.0
